Datetime,id,field1,field2,field3,field4,field5,field6,field7,field8
14-02-2023 07:15,553001,15.42111507,17.56487026,514.796748,0,27,80,27.93333333,30.73333333
14-02-2023 07:30,553016,19.45432977,20.95808383,832.5203252,2.314814815,27,81.06666667,30.53333333,33.93333333
14-02-2023 07:45,553031,16.84460261,18.76247505,800.6504065,1.62037037,27,81.2,29.33333333,31.8
14-02-2023 08:00,553046,18.03084223,19.56087824,827.6422764,1.157407407,27,81,29.86666667,32.2
14-02-2023 08:15,553061,18.97983393,20.35928144,920.6504065,2.546296296,27,81,30.13333333,32.8
14-02-2023 08:30,553076,17.31909846,22.15568862,748.9430894,0.231481481,27,81,28.46666667,30.4
14-02-2023 08:45,553091,19.6915777,25.5489022,583.7398374,0,27,80.66666667,23.06666667,25.13333333
14-02-2023 09:00,553106,18.97983393,23.75249501,598.0487805,0.231481481,27,80.06666667,23.46666667,25.2
14-02-2023 09:15,553121,20.87781732,26.54690619,831.2195122,0.694444444,27.2,79.06666667,22.8,24.86666667
14-02-2023 09:30,553136,31.31672598,37.9241517,1490.081301,9.722222222,28,78,30.4,33.93333333
14-02-2023 09:45,553151,32.97746145,41.11776447,1435.121951,7.175925926,28,76.93333333,29.93333333,32.46666667
14-02-2023 10:00,553166,36.53618031,48.50299401,1495.284553,6.481481481,28.33333333,76.13333333,33.4,37.93333333
14-02-2023 10:15,553181,23.72479241,42.11576846,814.9593496,0,29,74.86666667,31.13333333,35.26666667
14-02-2023 10:30,553196,26.09727165,39.72055888,835.7723577,1.157407407,29,73.06666667,22.73333333,23.86666667
14-02-2023 10:45,553211,24.91103203,39.72055888,731.7073171,1.388888889,29,71.6,17.93333333,18.73333333
14-02-2023 11:00,553226,16.13285884,35.52894212,349.5934959,0,29,71.13333333,17.2,18.66666667
14-02-2023 11:15,553241,14.47212337,38.52295409,263.7398374,0,29,70.4,16.13333333,17.26666667
14-02-2023 11:30,553256,12.33689205,39.12175649,174.9593496,0,29.8,69.4,16.4,17
14-02-2023 11:45,553271,29.18149466,45.70858283,551.2195122,0,30,68.66666667,19,19.86666667
14-02-2023 12:00,553286,33.21470937,47.30538922,622.1138211,0,30,68.73333333,16.06666667,17.4
14-02-2023 12:15,553301,34.16370107,50.89820359,579.1869919,0,30,68,18,20.2
14-02-2023 12:30,553316,35.58718861,55.08982036,609.1056911,0,30.13333333,66.26666667,20.26666667,20.66666667
14-02-2023 12:45,553331,36.53618031,55.28942116,637.0731707,0,31,65.93333333,23.66666667,25.13333333
14-02-2023 13:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 13:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 13:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 13:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 14:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 14:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 14:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 14:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 15:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 15:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 15:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 15:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 16:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 16:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 16:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 16:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 17:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 17:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 17:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 17:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 18:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 18:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 18:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 18:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 19:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 19:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 19:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 19:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 20:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 20:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 20:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 20:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 21:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 21:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 21:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 21:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 22:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 22:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 22:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 22:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 23:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 23:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 23:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
14-02-2023 23:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 00:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 00:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 00:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 00:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 01:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 01:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 01:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 01:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 02:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 02:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 02:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 02:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 03:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 03:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 03:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 03:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 04:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 04:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 04:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 04:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 05:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 05:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 05:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 05:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 06:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 06:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 06:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 06:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 07:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 07:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 07:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 07:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 08:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 08:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 08:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 08:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 09:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 09:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 09:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 09:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 10:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 10:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 10:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 10:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 11:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 11:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 11:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 11:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 12:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 12:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 12:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 12:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 13:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 13:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 13:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 13:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 14:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 14:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 14:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 14:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 15:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 15:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 15:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 15:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 16:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 16:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 16:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 16:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 17:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 17:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 17:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 17:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 18:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 18:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 18:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 18:45,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 19:00,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 19:15,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 19:30,553346,39.62040332,57.48502994,732.3577236,0,31,65.6,29.06666667,31
15-02-2023 19:45,553360.5,49.05948144,140.7185629,6070.034843,93.50198413,30,50.28571429,9,10.28571429
15-02-2023 20:00,553375,18.97983393,50.2994012,1102.764228,2.314814815,30,51.26666667,6.866666667,7.6
15-02-2023 20:15,553390,18.26809015,40.11976048,813.6585366,0.462962963,30,52.13333333,7.133333333,8.333333333
15-02-2023 20:30,553405,17.55634638,36.52694611,644.2276423,0,30,52.86666667,6.2,7.133333333
15-02-2023 20:45,553420,20.16607355,35.12974052,643.5772358,1.388888889,30,54,7.266666667,8.2
15-02-2023 21:00,553435,14.23487544,30.73852295,392.5203252,0,30,54.46666667,5.733333333,6.466666667
15-02-2023 21:15,553450,14.23487544,30.13972056,372.6829268,0,30,55.2,6.533333333,7.066666667
15-02-2023 21:30,553465,16.60735469,28.14371257,381.7886179,0,30,55.26666667,7.266666667,8.333333333
15-02-2023 21:45,553480,21.58956109,31.53692615,453.9837398,0.925925926,30,57.26666667,8.933333333,9.933333333
15-02-2023 22:00,553495,23.01304864,31.53692615,964.5528455,4.166666667,30,58.53333333,16.93333333,19.2
15-02-2023 22:15,553510,26.80901542,31.93612774,1373.658537,18.51851852,30,60.73333333,20.33333333,22
15-02-2023 22:30,553525,25.38552788,29.34131737,1496.910569,21.2962963,30,59.53333333,18.4,19.6
15-02-2023 22:45,553540,23.96204033,27.74451098,1353.170732,12.96296296,30,60,20.53333333,22.06666667
15-02-2023 23:00,553555,20.6405694,24.15169661,1100.813008,3.472222222,30,60.06666667,19.4,21.33333333
15-02-2023 23:15,553570,25.6227758,31.13772455,1099.837398,5.092592593,30,60.6,15.53333333,17.46666667
15-02-2023 23:30,553585,27.75800712,32.53493014,1317.073171,14.58333333,30,61.8,19,19.73333333
15-02-2023 23:45,553600,30.84223013,36.9261477,1148.617886,10.64814815,30,64.6,20.4,22.13333333
16-02-2023 00:00,553615,32.97746145,38.52295409,912.195122,1.851851852,30,67.13333333,24.53333333,27.2
16-02-2023 00:15,553630,29.41874259,35.52894212,1258.536585,12.96296296,29.66666667,67.6,25.6,27.93333333
16-02-2023 00:30,553645,29.18149466,33.33333333,1139.837398,6.018518519,29.53333333,68,26.86666667,28.66666667
16-02-2023 00:45,553660,27.99525504,34.73053892,1047.479675,3.472222222,29.4,68.93333333,27.06666667,29
16-02-2023 01:00,553675,27.52075919,32.73453094,1249.756098,14.35185185,29,69.46666667,28.53333333,30.86666667
16-02-2023 01:15,553690,25.38552788,31.13772455,1299.837398,13.42592593,29,70.13333333,27.8,30.4
16-02-2023 01:30,553705,24.6737841,30.53892216,1034.146341,7.407407407,29,70.4,26.2,28.8
16-02-2023 01:45,553720,22.77580071,26.54690619,727.4796748,1.157407407,29,70.6,23,26.06666667
16-02-2023 02:00,553735,21.35231317,25.3493014,930.0813008,0.925925926,29,70.06666667,22.8,24.46666667
16-02-2023 02:15,553750,17.79359431,22.15568862,800.3252033,1.851851852,29,69.66666667,22.66666667,24
16-02-2023 02:30,553765,17.55634638,20.35928144,741.1382114,0.231481481,29,68.93333333,19.4,20.46666667
16-02-2023 02:45,553780,16.13285884,19.76047904,624.7154472,0,29,68.13333333,15.8,17.26666667
16-02-2023 03:00,553795,15.18386714,20.35928144,448.4552846,0,29,67.8,16.06666667,16.93333333
16-02-2023 03:15,553810,14.70937129,21.35728543,494.6341463,0,29,68.2,15,16.06666667
16-02-2023 03:30,553825,15.18386714,18.96207585,375.2845528,0,28.8,68,14.66666667,16.2
16-02-2023 03:45,553840,16.37010676,17.76447106,281.9512195,0,28,67.6,12.4,13.6
16-02-2023 04:00,553855,15.18386714,20.15968064,226.3414634,0,28,67.46666667,13.86666667,15.33333333
16-02-2023 04:15,553870,16.60735469,19.96007984,226.9918699,0,28,68,13.73333333,15.13333333
16-02-2023 04:30,553885,16.84460261,18.76247505,256.5853659,0,28,68,13.4,14.33333333
16-02-2023 04:45,553900,15.65836299,19.36127745,442.2764228,0,28,68.4,13.8,15.2
16-02-2023 05:00,553915,17.79359431,20.15968064,648.7804878,0.462962963,28,69,15.2,15.86666667
16-02-2023 05:15,553930,16.37010676,19.16167665,548.2926829,0.231481481,28,69.53333333,14.13333333,14.93333333
16-02-2023 05:30,553945,16.37010676,18.16367265,405.203252,0,28,69,13.66666667,14.4
16-02-2023 05:45,553960,17.08185053,18.96207585,642.601626,0,28,69.4,15.06666667,16.13333333
16-02-2023 06:00,553975,17.31909846,18.96207585,678.699187,1.157407407,28,69.06666667,16.4,17.66666667
16-02-2023 06:15,553990,17.08185053,20.35928144,667.3170732,0,28,68.8,15.2,16.6
16-02-2023 06:30,554005,16.60735469,19.96007984,862.4390244,0.694444444,28,68.6,15.46666667,16.46666667
16-02-2023 06:45,554020,19.45432977,23.55289421,1031.219512,4.861111111,28,68.26666667,16.2,17.26666667
16-02-2023 07:00,554035,21.82680902,23.75249501,1259.186992,10.87962963,28,68.26666667,18.26666667,20.6
16-02-2023 07:15,554050,20.40332147,23.55289421,1608.455285,23.14814815,28,67.33333333,20,21.13333333
16-02-2023 07:30,554065,18.97983393,23.35329341,2161.626016,40.27777778,28,66.46666667,22.13333333,23.2
16-02-2023 07:45,554080,19.45432977,21.75648703,2005.853659,31.48148148,28,66.46666667,19.53333333,21.33333333
16-02-2023 08:00,554095,10.91340451,15.16966068,762.2764228,2.777777778,28,63.13333333,13.46666667,15
16-02-2023 08:15,554110,8.303677343,16.76646707,321.300813,0,28,61.26666667,9.4,9.866666667
16-02-2023 08:30,554125,10.20166074,18.76247505,311.8699187,0,28,60.4,8.933333333,9.2
16-02-2023 08:45,554140,8.540925267,20.75848303,269.5934959,0,28,59.26666667,9.2,9.8
16-02-2023 09:00,554155,8.778173191,19.16167665,212.6829268,0,28,58.06666667,7.933333333,9.333333333
16-02-2023 09:15,554170,5.693950178,20.75848303,94.30894309,0,28,56.73333333,7.666666667,8
16-02-2023 09:30,554185,7.591933571,23.95209581,99.83739837,0,28,56.8,7.733333333,8.333333333
16-02-2023 09:45,554200,6.168446026,23.15369261,48.1300813,0,28.06666667,55.66666667,8,8.533333333
16-02-2023 10:00,554215,8.303677343,27.74451098,81.62601626,0,29,54.86666667,9.133333333,10.53333333
16-02-2023 10:15,554230,13.52313167,31.33732535,179.8373984,0,29,54.93333333,11.66666667,12.93333333
16-02-2023 10:30,554245,13.28588375,32.93413174,193.495935,0,29,53.4,11.4,12.6
16-02-2023 10:45,554260,6.880189798,32.13572854,108.9430894,0,29.4,52.33333333,10,11.6
16-02-2023 11:00,554275,19.45432977,42.51497006,290.0813008,0,30,53.26666667,15.73333333,17.86666667
16-02-2023 11:15,554290,5.931198102,40.91816367,132.6829268,0,30,52.13333333,11.8,13.06666667
16-02-2023 11:30,554305,6.40569395,41.51696607,100.8130081,0,30,51.8,11.93333333,12.86666667
16-02-2023 11:45,554320,4.507710558,40.71856287,46.82926829,0,30,50.93333333,10.06666667,11.33333333
16-02-2023 12:00,554335,8.540925267,48.30339321,78.37398374,0,30,51,12.6,13.8
16-02-2023 12:15,554350,11.38790036,49.500998,185.3658537,0,30.06666667,51.4,14.53333333,16.33333333
16-02-2023 12:30,554365,9.015421115,53.69261477,119.6747967,0,31,50.26666667,14.26666667,15.06666667
16-02-2023 12:45,554380,8.303677343,55.88822355,160.9756098,0,31,50,14.2,15.33333333
16-02-2023 13:00,554395,6.40569395,33.53293413,97.88617886,0,31,47.73333333,9.533333333,10.53333333
16-02-2023 13:15,554410,1.423487544,27.54491018,21.13821138,0,31,46.06666667,7.533333333,8.866666667
16-02-2023 13:30,554425,2.846975089,26.14770459,1.300813008,0,31.53333333,44.6,6.266666667,7.333333333
16-02-2023 13:45,554440,4.033214709,29.14171657,0,0,32,44.06666667,5.8,6.733333333
16-02-2023 14:00,554455,3.321470937,22.15568862,0.325203252,0,32,43.86666667,6.6,7.666666667
16-02-2023 14:15,554470,3.795966785,30.33932136,0,0,32,43.13333333,5.466666667,6.4
16-02-2023 14:30,554485,2.609727165,29.94011976,0,0,32,43.26666667,5.533333333,6.333333333
16-02-2023 14:45,554500,3.084223013,27.74451098,2.276422764,0,32,43,5.266666667,6.133333333
16-02-2023 15:00,554515,3.558718861,24.35129741,1.300813008,0,32,42.66666667,5.333333333,6.333333333
16-02-2023 15:15,554530,6.40569395,28.94211577,0.325203252,0,32,43.2,5,6
16-02-2023 15:30,554545,5.693950178,30.73852295,9.105691057,0,32,43.66666667,5.733333333,6.533333333
16-02-2023 15:45,554560,9.015421115,31.53692615,21.13821138,0,32,44,5.8,6.2
16-02-2023 16:00,554575,3.795966785,26.54690619,0,0,32,42.66666667,5.333333333,6.8
16-02-2023 16:15,554590,5.21945433,26.34730539,1.62601626,0,32,42.6,5.533333333,6.066666667
16-02-2023 16:30,554605,7.591933571,31.93612774,4.87804878,0,32,43.4,6.2,6.8
16-02-2023 16:45,554620,7.117437722,26.94610778,9.756097561,0,32,43.73333333,5.866666667,6.8
16-02-2023 17:00,554635,6.642941874,27.74451098,8.130081301,0,32,44.2,5.6,6.333333333
16-02-2023 17:15,554650,8.778173191,28.94211577,31.54471545,0,32,44.26666667,5.933333333,6.866666667
16-02-2023 17:30,554665,9.964412811,28.94211577,92.03252033,0,32,44.4,6.4,7.866666667
16-02-2023 17:45,554680,10.20166074,29.94011976,84.22764228,0,32,44.8,7,7.733333333
16-02-2023 18:00,554695,6.880189798,26.14770459,125.8536585,0,32,44.53333333,6.466666667,7.133333333
16-02-2023 18:15,554710,10.67615658,28.34331337,147.6422764,0,32,45,5.866666667,6.666666667
16-02-2023 18:30,554725,10.67615658,25.94810379,132.3577236,0,32,45.06666667,6.933333333,8.6
16-02-2023 18:45,554740,13.99762752,28.54291417,154.796748,0,32,46.13333333,6.666666667,7.8
16-02-2023 19:00,554755,37.485172,54.49101796,511.8699187,0,32,49.66666667,10.53333333,11.6
16-02-2023 19:15,554770,41.75563464,67.46506986,501.1382114,0,32,53,14.13333333,15.26666667
16-02-2023 19:30,554785,44.83985765,66.26746507,598.3739837,0,32,53.6,16.2,17.2
16-02-2023 19:45,554800,41.75563464,61.67664671,566.504065,0,32,54,17.13333333,18.4
16-02-2023 20:00,554815,41.04389087,58.08383234,632.195122,0,31.93333333,54,16.8,18.13333333
16-02-2023 20:15,554830,35.82443654,55.08982036,493.9837398,0,31,54,15.6,18.06666667
16-02-2023 20:30,554845,33.92645314,54.69061876,391.8699187,0,31,54.13333333,16.2,17.46666667
16-02-2023 20:45,554860,37.01067616,52.49500998,434.1463415,0,31,54.06666667,15.66666667,17.73333333
16-02-2023 21:00,554875,31.79122183,49.9001996,322.2764228,0,31,54.13333333,14.93333333,16.6
16-02-2023 21:15,554890,31.31672598,49.500998,369.4308943,0,31,54,15.06666667,16.2
16-02-2023 21:30,554905,30.84223013,49.7005988,304.3902439,0,31,54,15.66666667,16.66666667
16-02-2023 21:45,554920,40.09489917,54.09181637,440.9756098,0,31,54,17.86666667,20.06666667
16-02-2023 22:00,554935,38.4341637,53.49301397,391.2195122,0,31,54.33333333,19.2,21
16-02-2023 22:15,554950,36.06168446,50.2994012,439.3495935,0,31,54.93333333,20.4,22.46666667
16-02-2023 22:30,554965,36.29893238,47.30538922,514.796748,0,31,55.53333333,22.53333333,24.73333333
16-02-2023 22:45,554980,30.60498221,45.70858283,359.6747967,0,30.93333333,57.86666667,27.4,32.4
16-02-2023 23:00,554995,29.41874259,43.31337325,431.2195122,0,30.46666667,57.86666667,26.2,29.26666667
16-02-2023 23:15,555010,27.99525504,40.91816367,481.6260163,0,30.06666667,59.66666667,21.46666667,23.06666667
16-02-2023 23:30,555025,32.5029656,41.71656687,914.4715447,0.694444444,30,59.73333333,19.46666667,20.86666667
16-02-2023 23:45,555040,32.74021352,40.91816367,916.7479675,0,30,59.8,18.4,19.73333333
17-02-2023 00:00,555055,31.07947805,38.1237525,963.5772358,0.231481481,30,59.53333333,18.33333333,19.86666667
17-02-2023 00:15,555070,27.75800712,34.73053892,998.3739837,0.925925926,30,59.8,19.4,20.73333333
17-02-2023 00:30,555085,27.04626335,33.93213573,977.2357724,1.851851852,30,60,22.86666667,25.26666667
17-02-2023 00:45,555100,25.86002372,31.33732535,826.3414634,0,30,60.26666667,24.86666667,26.93333333
17-02-2023 01:00,555115,23.96204033,30.53892216,773.0081301,0.231481481,30,61,25.6,27.86666667
17-02-2023 01:15,555130,20.87781732,27.54491018,477.7235772,0.462962963,30,61.26666667,19.2,21.86666667
17-02-2023 01:30,555145,24.19928826,28.34331337,696.9105691,0.694444444,30,62,19.73333333,20.93333333
17-02-2023 01:45,555160,22.77580071,26.54690619,826.3414634,1.62037037,29.73333333,62,21.8,24.46666667
17-02-2023 02:00,555175,21.58956109,26.34730539,718.0487805,0,29,62.4,20.2,22.46666667
17-02-2023 02:15,555190,20.6405694,25.3493014,599.0243902,0,29,62.66666667,20.86666667,22.66666667
17-02-2023 02:30,555205,22.53855279,26.74650699,616.9105691,0,29,63,21.13333333,22.4
17-02-2023 02:45,555220,22.53855279,27.34530938,604.2276423,0,29,63.53333333,19.8,21.06666667
17-02-2023 03:00,555235,20.40332147,25.3493014,664.0650407,2.314814815,29,64.06666667,19,21.8
17-02-2023 03:15,555250,19.21708185,22.55489022,684.5528455,0.694444444,29,64,20,21.46666667
17-02-2023 03:30,555265,19.45432977,22.75449102,443.5772358,0,29,64,18.33333333,20
17-02-2023 03:45,555280,19.45432977,24.750499,432.195122,0,29,64.46666667,18.66666667,20.73333333
17-02-2023 04:00,555295,21.58956109,23.95209581,452.0325203,0,29,65.06666667,20.26666667,21.6
